"image_path","class_name","class_id","xml_label","source_folder","folder_matches_xml","split"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\water_spot\img_02_3436813700_00329.jpg","water_spot","4","4_shuiban","water_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\water_spot\img_02_3436813700_00335.jpg","water_spot","4","4_shuiban","water_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\water_spot\img_02_3436813700_00773.jpg","water_spot","4","4_shuiban","water_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\water_spot\img_02_3436813700_00790.jpg","water_spot","4","4_shuiban","water_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\water_spot\img_02_3436813700_00794.jpg","water_spot","4","4_shuiban","water_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\water_spot\img_02_3436813700_00798.jpg","water_spot","4","4_shuiban","water_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\water_spot\img_02_424799200_00387.jpg","water_spot","4","4_shuiban","water_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\water_spot\img_02_424799200_00450.jpg","water_spot","4","4_shuiban","water_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\water_spot\img_02_424799300_00072.jpg","water_spot","4","4_shuiban","water_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\water_spot\img_02_424799300_00146.jpg","water_spot","4","4_shuiban","water_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\water_spot\img_02_425391800_00025.jpg","water_spot","4","4_shuiban","water_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\water_spot\img_02_425508600_00684.jpg","water_spot","4","4_shuiban","water_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\water_spot\img_02_425614600_00432.jpg","water_spot","4","4_shuiban","water_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\water_spot\img_02_425621800_00910.jpg","water_spot","4","4_shuiban","water_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\water_spot\img_02_425644200_00602.jpg","water_spot","4","4_shuiban","water_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\water_spot\img_02_425646200_00628.jpg","water_spot","4","4_shuiban","water_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\water_spot\img_02_425646200_00629.jpg","water_spot","4","4_shuiban","water_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\water_spot\img_02_436149500_00369.jpg","water_spot","4","4_shuiban","water_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\water_spot\img_02_4402766800_00635.jpg","water_spot","4","4_shuiban","water_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\water_spot\img_02_4404580000_00041.jpg","water_spot","4","4_shuiban","water_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\water_spot\img_02_4404580000_00068.jpg","water_spot","4","4_shuiban","water_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\water_spot\img_02_4405230800_01128.jpg","water_spot","4","4_shuiban","water_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\water_spot\img_02_4406772100_00221.jpg","water_spot","4","4_shuiban","water_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\water_spot\img_02_4406772100_00243.jpg","water_spot","4","4_shuiban","water_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\water_spot\img_02_4406772100_00275.jpg","water_spot","4","4_shuiban","water_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\water_spot\img_02_4406772100_00324.jpg","water_spot","4","4_shuiban","water_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\water_spot\img_02_4406772100_00404.jpg","water_spot","4","4_shuiban","water_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\water_spot\img_02_4406772100_00443.jpg","water_spot","4","4_shuiban","water_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\water_spot\img_02_4406772100_00500.jpg","water_spot","4","4_shuiban","water_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\water_spot\img_02_4406772100_00531.jpg","water_spot","4","4_shuiban","water_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\water_spot\img_02_4406772100_00672.jpg","water_spot","4","4_shuiban","water_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\water_spot\img_02_4406772100_00673.jpg","water_spot","4","4_shuiban","water_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\water_spot\img_02_4406772100_00695.jpg","water_spot","4","4_shuiban","water_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\water_spot\img_02_SIS001540_00034.jpg","water_spot","4","4_shuiban","water_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\water_spot\img_03_3402617700_00053.jpg","water_spot","4","4_shuiban","water_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\water_spot\img_03_3402617700_00386.jpg","water_spot","4","4_shuiban","water_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\water_spot\img_03_3402617700_00768.jpg","water_spot","4","4_shuiban","water_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\water_spot\img_03_3402617800_00047.jpg","water_spot","4","4_shuiban","water_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\water_spot\img_03_3402618000_00035.jpg","water_spot","4","4_shuiban","water_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\water_spot\img_03_424714400_00306.jpg","water_spot","4","4_shuiban","water_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\water_spot\img_03_424798500_00467.jpg","water_spot","4","4_shuiban","water_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\water_spot\img_03_424799200_00260.jpg","water_spot","4","4_shuiban","water_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\water_spot\img_03_424799600_00800.jpg","water_spot","4","4_shuiban","water_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\water_spot\img_03_424825900_00211.jpg","water_spot","4","4_shuiban","water_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\water_spot\img_03_424826100_00528.jpg","water_spot","4","4_shuiban","water_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\water_spot\img_03_424826800_00073.jpg","water_spot","4","4_shuiban","water_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\water_spot\img_03_424826800_00361.jpg","water_spot","4","4_shuiban","water_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\water_spot\img_03_424826800_00420.jpg","water_spot","4","4_shuiban","water_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\water_spot\img_03_424992300_00206.jpg","water_spot","4","4_shuiban","water_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\water_spot\img_03_424992300_00216.jpg","water_spot","4","4_shuiban","water_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\water_spot\img_03_424992300_00223.jpg","water_spot","4","4_shuiban","water_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\water_spot\img_03_424992300_00228.jpg","water_spot","4","4_shuiban","water_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\water_spot\img_03_424992300_00274.jpg","water_spot","4","4_shuiban","water_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\water_spot\img_03_424992300_00311.jpg","water_spot","4","4_shuiban","water_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\water_spot\img_03_424992500_00228.jpg","water_spot","4","4_shuiban","water_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\water_spot\img_03_424992500_00388.jpg","water_spot","4","4_shuiban","water_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\water_spot\img_03_424992500_00482.jpg","water_spot","4","4_shuiban","water_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\water_spot\img_03_424992500_01025.jpg","water_spot","4","4_shuiban","water_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\water_spot\img_03_424992500_01054.jpg","water_spot","4","4_shuiban","water_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\water_spot\img_03_424992500_01056.jpg","water_spot","4","4_shuiban","water_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\water_spot\img_03_424992500_01073.jpg","water_spot","4","4_shuiban","water_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\water_spot\img_03_424992500_01102.jpg","water_spot","4","4_shuiban","water_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\water_spot\img_03_425003700_00402.jpg","water_spot","4","4_shuiban","water_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\water_spot\img_03_425505000_00110.jpg","water_spot","4","4_shuiban","water_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\water_spot\img_03_425505400_00075.jpg","water_spot","4","4_shuiban","water_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\water_spot\img_03_436156500_01005.jpg","water_spot","4","4_shuiban","water_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\water_spot\img_03_436164700_00257.jpg","water_spot","4","4_shuiban","water_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\water_spot\img_03_436185500_00212.jpg","water_spot","4","4_shuiban","water_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\water_spot\img_03_4402541500_01471.jpg","water_spot","4","4_shuiban","water_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\water_spot\img_03_4402766800_00010.jpg","water_spot","4","4_shuiban","water_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\water_spot\img_03_4405000700_00831.jpg","water_spot","4","4_shuiban","water_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\water_spot\img_03_SIS001540_00772.jpg","water_spot","4","4_shuiban","water_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\water_spot\img_03_SIS001540_00775.jpg","water_spot","4","4_shuiban","water_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\water_spot\img_03_SIS001540_00782.jpg","water_spot","4","4_shuiban","water_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\water_spot\img_03_SIS001540_00785.jpg","water_spot","4","4_shuiban","water_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\water_spot\img_03_SIS001540_00786.jpg","water_spot","4","4_shuiban","water_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\water_spot\img_03_SIS001540_00788.jpg","water_spot","4","4_shuiban","water_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\water_spot\img_03_SIS001540_00792.jpg","water_spot","4","4_shuiban","water_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\water_spot\img_03_SIS001540_00794.jpg","water_spot","4","4_shuiban","water_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\water_spot\img_03_SIS001540_00798.jpg","water_spot","4","4_shuiban","water_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\water_spot\img_03_SIS001540_00800.jpg","water_spot","4","4_shuiban","water_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\water_spot\img_03_SIS001540_00801.jpg","water_spot","4","4_shuiban","water_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\water_spot\img_03_SIS001540_00805.jpg","water_spot","4","4_shuiban","water_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\water_spot\img_03_SIS001540_00809.jpg","water_spot","4","4_shuiban","water_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\water_spot\img_03_SIS001540_00810.jpg","water_spot","4","4_shuiban","water_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\water_spot\img_04_424798500_00304.jpg","water_spot","4","4_shuiban","water_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\water_spot\img_04_424826100_00528.jpg","water_spot","4","4_shuiban","water_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\water_spot\img_04_425237600_00360.jpg","water_spot","4","4_shuiban","water_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\water_spot\img_04_425237600_00408.jpg","water_spot","4","4_shuiban","water_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\water_spot\img_04_425613700_00585.jpg","water_spot","4","4_shuiban","water_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\water_spot\img_04_436162900_00016.jpg","water_spot","4","4_shuiban","water_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\water_spot\img_04_4405001100_00859.jpg","water_spot","4","4_shuiban","water_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\water_spot\img_05_4402766800_00515.jpg","water_spot","4","4_shuiban","water_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\water_spot\img_06_424799200_00013.jpg","water_spot","4","4_shuiban","water_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\water_spot\img_07_425508300_00927.jpg","water_spot","4","4_shuiban","water_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\water_spot\img_07_4403743900_00001.jpg","water_spot","4","4_shuiban","water_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\water_spot\img_08_4403744200_01172.jpg","water_spot","4","4_shuiban","water_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\water_spot\img_08_4403744200_01177.jpg","water_spot","4","4_shuiban","water_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\water_spot\img_08_4403744200_01180.jpg","water_spot","4","4_shuiban","water_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\water_spot\img_08_4403744200_01181.jpg","water_spot","4","4_shuiban","water_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\inclusion\img_02_4406446600_00073.jpg","oil_spot","5","5_youban","inclusion","False","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\oil_spot\img_01_425503000_00872.jpg","oil_spot","5","5_youban","oil_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\oil_spot\img_01_425614600_00428.jpg","oil_spot","5","5_youban","oil_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\oil_spot\img_01_433354400_00040.jpg","oil_spot","5","5_youban","oil_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\oil_spot\img_01_435974400_00005.jpg","oil_spot","5","5_youban","oil_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\oil_spot\img_02_3402617200_00003.jpg","oil_spot","5","5_youban","oil_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\oil_spot\img_02_424799200_00178.jpg","oil_spot","5","5_youban","oil_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\oil_spot\img_02_424799200_00250.jpg","oil_spot","5","5_youban","oil_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\oil_spot\img_02_425507000_00871.jpg","oil_spot","5","5_youban","oil_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\oil_spot\img_02_425507000_00876.jpg","oil_spot","5","5_youban","oil_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\oil_spot\img_02_425507000_00882.jpg","oil_spot","5","5_youban","oil_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\oil_spot\img_02_425507000_00888.jpg","oil_spot","5","5_youban","oil_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\oil_spot\img_02_425507000_00900.jpg","oil_spot","5","5_youban","oil_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\oil_spot\img_02_425507000_00913.jpg","oil_spot","5","5_youban","oil_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\oil_spot\img_02_425507000_00931.jpg","oil_spot","5","5_youban","oil_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\oil_spot\img_02_425507200_01503.jpg","oil_spot","5","5_youban","oil_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\oil_spot\img_02_425507200_01504.jpg","oil_spot","5","5_youban","oil_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\oil_spot\img_02_425507200_01505.jpg","oil_spot","5","5_youban","oil_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\oil_spot\img_02_425507200_01509.jpg","oil_spot","5","5_youban","oil_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\oil_spot\img_02_425507200_01510.jpg","oil_spot","5","5_youban","oil_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\oil_spot\img_02_425507200_01513.jpg","oil_spot","5","5_youban","oil_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\oil_spot\img_02_425507200_01514.jpg","oil_spot","5","5_youban","oil_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\oil_spot\img_02_425507200_01515.jpg","oil_spot","5","5_youban","oil_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\oil_spot\img_02_425507200_01517.jpg","oil_spot","5","5_youban","oil_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\oil_spot\img_02_SIS001540_00053.jpg","oil_spot","5","5_youban","oil_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\oil_spot\img_03_3402617400_00941.jpg","oil_spot","5","5_youban","oil_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\oil_spot\img_03_3402617400_00947.jpg","oil_spot","5","5_youban","oil_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\oil_spot\img_03_3402617700_00118.jpg","oil_spot","5","5_youban","oil_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\oil_spot\img_03_3402617700_00394.jpg","oil_spot","5","5_youban","oil_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\oil_spot\img_03_3402617700_00456.jpg","oil_spot","5","5_youban","oil_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\oil_spot\img_03_3437006500_00033.jpg","oil_spot","5","5_youban","oil_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\oil_spot\img_03_3437006500_00035.jpg","oil_spot","5","5_youban","oil_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\oil_spot\img_03_425391000_00491.jpg","oil_spot","5","5_youban","oil_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\oil_spot\img_03_425504800_00012.jpg","oil_spot","5","5_youban","oil_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\oil_spot\img_03_425507000_00872.jpg","oil_spot","5","5_youban","oil_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\oil_spot\img_03_425507000_00876.jpg","oil_spot","5","5_youban","oil_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\oil_spot\img_03_425507000_00894.jpg","oil_spot","5","5_youban","oil_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\oil_spot\img_03_425507000_00900.jpg","oil_spot","5","5_youban","oil_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\oil_spot\img_03_436152900_00005.jpg","oil_spot","5","5_youban","oil_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\oil_spot\img_03_4403465900_00023.jpg","oil_spot","5","5_youban","oil_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\oil_spot\img_03_SIS001546_00029.jpg","oil_spot","5","5_youban","oil_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\oil_spot\img_03_SIS001546_00031.jpg","oil_spot","5","5_youban","oil_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\oil_spot\img_03_SIS001546_00041.jpg","oil_spot","5","5_youban","oil_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\oil_spot\img_03_SIS001546_00060.jpg","oil_spot","5","5_youban","oil_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\oil_spot\img_04_3402617700_00395.jpg","oil_spot","5","5_youban","oil_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\oil_spot\img_04_425503600_00019.jpg","oil_spot","5","5_youban","oil_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\oil_spot\img_04_431854700_00686.jpg","oil_spot","5","5_youban","oil_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\oil_spot\img_04_431855000_00121.jpg","oil_spot","5","5_youban","oil_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\oil_spot\img_04_431855000_00127.jpg","oil_spot","5","5_youban","oil_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\oil_spot\img_04_435974400_00005.jpg","oil_spot","5","5_youban","oil_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\oil_spot\img_04_436163100_00005.jpg","oil_spot","5","5_youban","oil_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\oil_spot\img_04_436163100_00007.jpg","oil_spot","5","5_youban","oil_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\oil_spot\img_04_436163100_00008.jpg","oil_spot","5","5_youban","oil_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\oil_spot\img_04_436163100_00009.jpg","oil_spot","5","5_youban","oil_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\oil_spot\img_04_436163100_00010.jpg","oil_spot","5","5_youban","oil_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\oil_spot\img_04_436163100_00012.jpg","oil_spot","5","5_youban","oil_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\oil_spot\img_04_436163100_00039.jpg","oil_spot","5","5_youban","oil_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\oil_spot\img_04_436163100_00055.jpg","oil_spot","5","5_youban","oil_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\oil_spot\img_06_425502300_01395.jpg","oil_spot","5","5_youban","oil_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\oil_spot\img_06_425502300_01398.jpg","oil_spot","5","5_youban","oil_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\oil_spot\img_06_425502300_01399.jpg","oil_spot","5","5_youban","oil_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\oil_spot\img_06_425502300_01400.jpg","oil_spot","5","5_youban","oil_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\oil_spot\img_06_425502300_01401.jpg","oil_spot","5","5_youban","oil_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\oil_spot\img_06_425502300_01402.jpg","oil_spot","5","5_youban","oil_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\oil_spot\img_06_425502300_01403.jpg","oil_spot","5","5_youban","oil_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\oil_spot\img_06_425502300_01409.jpg","oil_spot","5","5_youban","oil_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\oil_spot\img_06_425502300_01437.jpg","oil_spot","5","5_youban","oil_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\oil_spot\img_06_425502300_01438.jpg","oil_spot","5","5_youban","oil_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\oil_spot\img_06_425503400_00049.jpg","oil_spot","5","5_youban","oil_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\oil_spot\img_07_3437011100_00683.jpg","oil_spot","5","5_youban","oil_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\oil_spot\img_07_3437011100_00688.jpg","oil_spot","5","5_youban","oil_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\oil_spot\img_07_425100400_00082.jpg","oil_spot","5","5_youban","oil_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\oil_spot\img_07_425100400_00094.jpg","oil_spot","5","5_youban","oil_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\oil_spot\img_07_425390700_00052.jpg","oil_spot","5","5_youban","oil_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\oil_spot\img_07_425390800_00008.jpg","oil_spot","5","5_youban","oil_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\oil_spot\img_07_425390900_00052.jpg","oil_spot","5","5_youban","oil_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\oil_spot\img_07_425390900_00053.jpg","oil_spot","5","5_youban","oil_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\oil_spot\img_07_425390900_00054.jpg","oil_spot","5","5_youban","oil_spot","True","train"
"C:\Users\Misha\Documents\GitHub\MyProject1\DB\images\images\oil_spot\img_07_425390900_00056.jpg","oil_spot","5","5_youban","oil_spot","True","train"
