"image_path","source_folder","reason","xml_labels"
"C:\Users\User\Desktop\MyProject1\DB\images\images\punching_hole\img_02_425644600_00001.jpg","punching_hole","multi_class","1_chongkong|2_hanfeng|6_siban"
"C:\Users\User\Desktop\MyProject1\DB\images\images\punching_hole\img_03_3403331900_01545.jpg","punching_hole","multi_class","1_chongkong|2_hanfeng"
"C:\Users\User\Desktop\MyProject1\DB\images\images\punching_hole\img_03_3403392000_01070.jpg","punching_hole","multi_class","1_chongkong|5_youban"
"C:\Users\User\Desktop\MyProject1\DB\images\images\punching_hole\img_03_3403393700_00942.jpg","punching_hole","multi_class","1_chongkong|3_yueyawan|4_shuiban"
"C:\Users\User\Desktop\MyProject1\DB\images\images\punching_hole\img_03_3403393800_01156.jpg","punching_hole","multi_class","1_chongkong|2_hanfeng|3_yueyawan|7_yiwu"
"C:\Users\User\Desktop\MyProject1\DB\images\images\punching_hole\img_03_3403394000_01158.jpg","punching_hole","multi_class","1_chongkong|2_hanfeng|3_yueyawan"
"C:\Users\User\Desktop\MyProject1\DB\images\images\punching_hole\img_03_3403394100_01319.jpg","punching_hole","multi_class","1_chongkong|3_yueyawan"
"C:\Users\User\Desktop\MyProject1\DB\images\images\punching_hole\img_03_3403395700_01033.jpg","punching_hole","multi_class","1_chongkong|4_shuiban"
"C:\Users\User\Desktop\MyProject1\DB\images\images\punching_hole\img_03_3403397500_01395.jpg","punching_hole","multi_class","1_chongkong|2_hanfeng"
"C:\Users\User\Desktop\MyProject1\DB\images\images\punching_hole\img_03_3403400500_00340.jpg","punching_hole","multi_class","1_chongkong|2_hanfeng"
"C:\Users\User\Desktop\MyProject1\DB\images\images\punching_hole\img_03_3403401700_00908.jpg","punching_hole","multi_class","1_chongkong|2_hanfeng"
"C:\Users\User\Desktop\MyProject1\DB\images\images\punching_hole\img_03_3403401800_00672.jpg","punching_hole","multi_class","1_chongkong|2_hanfeng"
"C:\Users\User\Desktop\MyProject1\DB\images\images\punching_hole\img_03_3403401900_00722.jpg","punching_hole","multi_class","1_chongkong|2_hanfeng"
"C:\Users\User\Desktop\MyProject1\DB\images\images\punching_hole\img_03_3403402800_00951.jpg","punching_hole","multi_class","1_chongkong|2_hanfeng|5_youban|8_yahen"
"C:\Users\User\Desktop\MyProject1\DB\images\images\punching_hole\img_03_3403402900_00962.jpg","punching_hole","multi_class","1_chongkong|2_hanfeng"
"C:\Users\User\Desktop\MyProject1\DB\images\images\punching_hole\img_03_3403403500_00735.jpg","punching_hole","multi_class","1_chongkong|2_hanfeng"
"C:\Users\User\Desktop\MyProject1\DB\images\images\punching_hole\img_03_3403403700_00806.jpg","punching_hole","multi_class","1_chongkong|2_hanfeng|8_yahen"
"C:\Users\User\Desktop\MyProject1\DB\images\images\punching_hole\img_03_3403405900_00857.jpg","punching_hole","multi_class","1_chongkong|2_hanfeng|3_yueyawan"
"C:\Users\User\Desktop\MyProject1\DB\images\images\punching_hole\img_03_3403406000_00825.jpg","punching_hole","multi_class","1_chongkong|3_yueyawan"
"C:\Users\User\Desktop\MyProject1\DB\images\images\punching_hole\img_03_424714400_00001.jpg","punching_hole","multi_class","1_chongkong|2_hanfeng|5_youban|9_zhehen"
"C:\Users\User\Desktop\MyProject1\DB\images\images\punching_hole\img_03_424798200_00001.jpg","punching_hole","multi_class","1_chongkong|2_hanfeng"
"C:\Users\User\Desktop\MyProject1\DB\images\images\punching_hole\img_03_424826300_00949.jpg","punching_hole","multi_class","1_chongkong|2_hanfeng"
"C:\Users\User\Desktop\MyProject1\DB\images\images\punching_hole\img_03_425004200_00987.jpg","punching_hole","multi_class","1_chongkong|2_hanfeng|3_yueyawan|8_yahen"
"C:\Users\User\Desktop\MyProject1\DB\images\images\punching_hole\img_03_425005700_01362.jpg","punching_hole","multi_class","1_chongkong|2_hanfeng"
"C:\Users\User\Desktop\MyProject1\DB\images\images\punching_hole\img_03_425364500_00001.jpg","punching_hole","multi_class","1_chongkong|2_hanfeng"
"C:\Users\User\Desktop\MyProject1\DB\images\images\punching_hole\img_03_425501700_00018.jpg","punching_hole","multi_class","1_chongkong|2_hanfeng|7_yiwu|8_yahen"
"C:\Users\User\Desktop\MyProject1\DB\images\images\punching_hole\img_03_425501800_00018.jpg","punching_hole","multi_class","1_chongkong|2_hanfeng|8_yahen"
"C:\Users\User\Desktop\MyProject1\DB\images\images\punching_hole\img_03_425502300_00018.jpg","punching_hole","multi_class","1_chongkong|2_hanfeng|6_siban"
"C:\Users\User\Desktop\MyProject1\DB\images\images\punching_hole\img_03_425502600_00017.jpg","punching_hole","multi_class","1_chongkong|2_hanfeng"
"C:\Users\User\Desktop\MyProject1\DB\images\images\punching_hole\img_03_425502700_00017.jpg","punching_hole","multi_class","1_chongkong|2_hanfeng"
"C:\Users\User\Desktop\MyProject1\DB\images\images\punching_hole\img_03_425502900_00017.jpg","punching_hole","multi_class","1_chongkong|2_hanfeng"
"C:\Users\User\Desktop\MyProject1\DB\images\images\punching_hole\img_03_425503100_00017.jpg","punching_hole","multi_class","1_chongkong|2_hanfeng"
"C:\Users\User\Desktop\MyProject1\DB\images\images\punching_hole\img_03_425503200_00018.jpg","punching_hole","multi_class","1_chongkong|2_hanfeng"
"C:\Users\User\Desktop\MyProject1\DB\images\images\punching_hole\img_03_425503800_00017.jpg","punching_hole","multi_class","1_chongkong|2_hanfeng"
"C:\Users\User\Desktop\MyProject1\DB\images\images\punching_hole\img_03_425504800_00018.jpg","punching_hole","multi_class","1_chongkong|2_hanfeng"
"C:\Users\User\Desktop\MyProject1\DB\images\images\punching_hole\img_03_425505000_00018.jpg","punching_hole","multi_class","1_chongkong|2_hanfeng"
"C:\Users\User\Desktop\MyProject1\DB\images\images\punching_hole\img_03_425505500_00018.jpg","punching_hole","multi_class","1_chongkong|2_hanfeng"
"C:\Users\User\Desktop\MyProject1\DB\images\images\punching_hole\img_03_425506400_00018.jpg","punching_hole","multi_class","1_chongkong|2_hanfeng"
"C:\Users\User\Desktop\MyProject1\DB\images\images\punching_hole\img_03_425507000_00018.jpg","punching_hole","multi_class","1_chongkong|2_hanfeng"
"C:\Users\User\Desktop\MyProject1\DB\images\images\punching_hole\img_03_425507200_00018.jpg","punching_hole","multi_class","1_chongkong|2_hanfeng"
"C:\Users\User\Desktop\MyProject1\DB\images\images\punching_hole\img_03_425507400_00018.jpg","punching_hole","multi_class","1_chongkong|2_hanfeng"
"C:\Users\User\Desktop\MyProject1\DB\images\images\punching_hole\img_03_425508200_00018.jpg","punching_hole","multi_class","1_chongkong|2_hanfeng"
"C:\Users\User\Desktop\MyProject1\DB\images\images\punching_hole\img_03_425609500_00001.jpg","punching_hole","multi_class","1_chongkong|2_hanfeng|6_siban"
"C:\Users\User\Desktop\MyProject1\DB\images\images\punching_hole\img_03_425613700_00782.jpg","punching_hole","multi_class","1_chongkong|5_youban"
"C:\Users\User\Desktop\MyProject1\DB\images\images\punching_hole\img_03_425614700_00001.jpg","punching_hole","multi_class","1_chongkong|2_hanfeng"
"C:\Users\User\Desktop\MyProject1\DB\images\images\punching_hole\img_03_425616200_00001.jpg","punching_hole","multi_class","1_chongkong|2_hanfeng"
"C:\Users\User\Desktop\MyProject1\DB\images\images\punching_hole\img_03_425637500_00653.jpg","punching_hole","multi_class","1_chongkong|2_hanfeng|6_siban"
"C:\Users\User\Desktop\MyProject1\DB\images\images\punching_hole\img_03_425637700_00842.jpg","punching_hole","multi_class","1_chongkong|2_hanfeng"
"C:\Users\User\Desktop\MyProject1\DB\images\images\punching_hole\img_03_425638500_00001.jpg","punching_hole","multi_class","1_chongkong|2_hanfeng"
"C:\Users\User\Desktop\MyProject1\DB\images\images\punching_hole\img_03_425639900_00615.jpg","punching_hole","multi_class","1_chongkong|6_siban"
"C:\Users\User\Desktop\MyProject1\DB\images\images\punching_hole\img_03_425640000_00634.jpg","punching_hole","multi_class","1_chongkong|6_siban"
"C:\Users\User\Desktop\MyProject1\DB\images\images\punching_hole\img_03_425640100_00875.jpg","punching_hole","multi_class","1_chongkong|2_hanfeng|8_yahen"
"C:\Users\User\Desktop\MyProject1\DB\images\images\punching_hole\img_03_425644100_00594.jpg","punching_hole","multi_class","1_chongkong|2_hanfeng"
"C:\Users\User\Desktop\MyProject1\DB\images\images\punching_hole\img_03_425644200_00680.jpg","punching_hole","multi_class","1_chongkong|6_siban"
"C:\Users\User\Desktop\MyProject1\DB\images\images\punching_hole\img_03_425644600_00001.jpg","punching_hole","multi_class","1_chongkong|2_hanfeng|6_siban|7_yiwu"
"C:\Users\User\Desktop\MyProject1\DB\images\images\punching_hole\img_03_4406424600_00002.jpg","punching_hole","multi_class","1_chongkong|2_hanfeng|6_siban"
"C:\Users\User\Desktop\MyProject1\DB\images\images\punching_hole\img_03_4406425000_00001.jpg","punching_hole","multi_class","1_chongkong|2_hanfeng|5_youban|6_siban"
"C:\Users\User\Desktop\MyProject1\DB\images\images\punching_hole\img_03_4406425200_00001.jpg","punching_hole","multi_class","1_chongkong|2_hanfeng"
"C:\Users\User\Desktop\MyProject1\DB\images\images\punching_hole\img_03_4406562900_00002.jpg","punching_hole","multi_class","1_chongkong|5_youban"
"C:\Users\User\Desktop\MyProject1\DB\images\images\punching_hole\img_03_4406846600_00001.jpg","punching_hole","multi_class","1_chongkong|2_hanfeng"
"C:\Users\User\Desktop\MyProject1\DB\images\images\punching_hole\img_06_3402617500_00787.jpg","punching_hole","multi_class","1_chongkong|2_hanfeng"
"C:\Users\User\Desktop\MyProject1\DB\images\images\punching_hole\img_06_3403328900_01020.jpg","punching_hole","multi_class","1_chongkong|2_hanfeng"
"C:\Users\User\Desktop\MyProject1\DB\images\images\punching_hole\img_06_3403329100_01563.jpg","punching_hole","multi_class","1_chongkong|2_hanfeng"
"C:\Users\User\Desktop\MyProject1\DB\images\images\punching_hole\img_06_3403331500_01351.jpg","punching_hole","multi_class","1_chongkong|2_hanfeng|3_yueyawan"
"C:\Users\User\Desktop\MyProject1\DB\images\images\punching_hole\img_06_3403332000_00931.jpg","punching_hole","multi_class","1_chongkong|2_hanfeng"
"C:\Users\User\Desktop\MyProject1\DB\images\images\punching_hole\img_06_3403333000_00659.jpg","punching_hole","multi_class","1_chongkong|2_hanfeng"
"C:\Users\User\Desktop\MyProject1\DB\images\images\punching_hole\img_06_3403333200_00785.jpg","punching_hole","multi_class","1_chongkong|2_hanfeng"
"C:\Users\User\Desktop\MyProject1\DB\images\images\punching_hole\img_06_3403333400_00834.jpg","punching_hole","multi_class","1_chongkong|6_siban"
"C:\Users\User\Desktop\MyProject1\DB\images\images\punching_hole\img_06_3403333800_00715.jpg","punching_hole","multi_class","1_chongkong|2_hanfeng"
"C:\Users\User\Desktop\MyProject1\DB\images\images\punching_hole\img_06_3403333900_00758.jpg","punching_hole","multi_class","1_chongkong|2_hanfeng"
"C:\Users\User\Desktop\MyProject1\DB\images\images\punching_hole\img_06_3403334000_00839.jpg","punching_hole","multi_class","1_chongkong|2_hanfeng"
"C:\Users\User\Desktop\MyProject1\DB\images\images\punching_hole\img_06_3403341200_01133.jpg","punching_hole","multi_class","1_chongkong|3_yueyawan"
"C:\Users\User\Desktop\MyProject1\DB\images\images\punching_hole\img_06_3403392100_00869.jpg","punching_hole","multi_class","1_chongkong|3_yueyawan"
"C:\Users\User\Desktop\MyProject1\DB\images\images\punching_hole\img_06_3403393200_01334.jpg","punching_hole","multi_class","1_chongkong|3_yueyawan"
"C:\Users\User\Desktop\MyProject1\DB\images\images\punching_hole\img_06_3403393800_01155.jpg","punching_hole","multi_class","1_chongkong|3_yueyawan"
"C:\Users\User\Desktop\MyProject1\DB\images\images\punching_hole\img_06_3403394100_01318.jpg","punching_hole","multi_class","1_chongkong|3_yueyawan"
"C:\Users\User\Desktop\MyProject1\DB\images\images\punching_hole\img_06_3403395200_01004.jpg","punching_hole","multi_class","1_chongkong|6_siban"
"C:\Users\User\Desktop\MyProject1\DB\images\images\punching_hole\img_06_3403399100_01155.jpg","punching_hole","multi_class","1_chongkong|2_hanfeng"
"C:\Users\User\Desktop\MyProject1\DB\images\images\punching_hole\img_06_3403399600_00739.jpg","punching_hole","multi_class","1_chongkong|5_youban"
"C:\Users\User\Desktop\MyProject1\DB\images\images\punching_hole\img_06_3403399700_00746.jpg","punching_hole","multi_class","1_chongkong|2_hanfeng"
"C:\Users\User\Desktop\MyProject1\DB\images\images\punching_hole\img_06_3403399900_01007.jpg","punching_hole","multi_class","1_chongkong|2_hanfeng"
"C:\Users\User\Desktop\MyProject1\DB\images\images\punching_hole\img_06_3403400500_00339.jpg","punching_hole","multi_class","1_chongkong|2_hanfeng"
"C:\Users\User\Desktop\MyProject1\DB\images\images\punching_hole\img_06_3403400800_00948.jpg","punching_hole","multi_class","1_chongkong|6_siban"
"C:\Users\User\Desktop\MyProject1\DB\images\images\punching_hole\img_06_3403403700_00805.jpg","punching_hole","multi_class","1_chongkong|2_hanfeng"
"C:\Users\User\Desktop\MyProject1\DB\images\images\punching_hole\img_06_3403404000_00927.jpg","punching_hole","multi_class","1_chongkong|6_siban"
"C:\Users\User\Desktop\MyProject1\DB\images\images\punching_hole\img_06_3403405000_00719.jpg","punching_hole","multi_class","1_chongkong|5_youban|9_zhehen"
"C:\Users\User\Desktop\MyProject1\DB\images\images\punching_hole\img_06_3403405800_00821.jpg","punching_hole","multi_class","1_chongkong|3_yueyawan|9_zhehen"
"C:\Users\User\Desktop\MyProject1\DB\images\images\punching_hole\img_06_424798500_01234.jpg","punching_hole","multi_class","1_chongkong|2_hanfeng"
"C:\Users\User\Desktop\MyProject1\DB\images\images\punching_hole\img_06_424799300_01133.jpg","punching_hole","multi_class","1_chongkong|2_hanfeng"
"C:\Users\User\Desktop\MyProject1\DB\images\images\punching_hole\img_06_424799400_01079.jpg","punching_hole","multi_class","1_chongkong|2_hanfeng"
"C:\Users\User\Desktop\MyProject1\DB\images\images\punching_hole\img_06_425003700_00968.jpg","punching_hole","multi_class","1_chongkong|2_hanfeng|3_yueyawan"
"C:\Users\User\Desktop\MyProject1\DB\images\images\punching_hole\img_06_425501100_00051.jpg","punching_hole","multi_class","1_chongkong|2_hanfeng|6_siban"
"C:\Users\User\Desktop\MyProject1\DB\images\images\punching_hole\img_06_425501700_00053.jpg","punching_hole","multi_class","1_chongkong|2_hanfeng"
"C:\Users\User\Desktop\MyProject1\DB\images\images\punching_hole\img_06_425501800_00053.jpg","punching_hole","multi_class","1_chongkong|2_hanfeng|5_youban"
"C:\Users\User\Desktop\MyProject1\DB\images\images\punching_hole\img_06_425501900_00054.jpg","punching_hole","multi_class","1_chongkong|2_hanfeng"
"C:\Users\User\Desktop\MyProject1\DB\images\images\punching_hole\img_06_425502100_00053.jpg","punching_hole","multi_class","1_chongkong|2_hanfeng"
"C:\Users\User\Desktop\MyProject1\DB\images\images\punching_hole\img_06_425502300_00053.jpg","punching_hole","multi_class","1_chongkong|2_hanfeng"
"C:\Users\User\Desktop\MyProject1\DB\images\images\punching_hole\img_06_425502700_00052.jpg","punching_hole","multi_class","1_chongkong|2_hanfeng"
"C:\Users\User\Desktop\MyProject1\DB\images\images\punching_hole\img_06_425503300_00053.jpg","punching_hole","multi_class","1_chongkong|2_hanfeng"
"C:\Users\User\Desktop\MyProject1\DB\images\images\punching_hole\img_06_425503600_00053.jpg","punching_hole","multi_class","1_chongkong|2_hanfeng"
"C:\Users\User\Desktop\MyProject1\DB\images\images\punching_hole\img_06_425504800_00053.jpg","punching_hole","multi_class","1_chongkong|2_hanfeng"
"C:\Users\User\Desktop\MyProject1\DB\images\images\punching_hole\img_06_425504900_00051.jpg","punching_hole","multi_class","1_chongkong|2_hanfeng"
"C:\Users\User\Desktop\MyProject1\DB\images\images\punching_hole\img_06_425505000_00050.jpg","punching_hole","multi_class","1_chongkong|2_hanfeng"
"C:\Users\User\Desktop\MyProject1\DB\images\images\punching_hole\img_06_425505100_00052.jpg","punching_hole","multi_class","1_chongkong|8_yahen"
"C:\Users\User\Desktop\MyProject1\DB\images\images\punching_hole\img_06_425505400_00052.jpg","punching_hole","multi_class","1_chongkong|2_hanfeng"
"C:\Users\User\Desktop\MyProject1\DB\images\images\punching_hole\img_06_425505700_00053.jpg","punching_hole","multi_class","1_chongkong|2_hanfeng"
"C:\Users\User\Desktop\MyProject1\DB\images\images\punching_hole\img_06_425505900_00054.jpg","punching_hole","multi_class","1_chongkong|2_hanfeng"
"C:\Users\User\Desktop\MyProject1\DB\images\images\punching_hole\img_06_425506300_00054.jpg","punching_hole","multi_class","1_chongkong|2_hanfeng"
"C:\Users\User\Desktop\MyProject1\DB\images\images\punching_hole\img_06_425506400_00054.jpg","punching_hole","multi_class","1_chongkong|2_hanfeng"
"C:\Users\User\Desktop\MyProject1\DB\images\images\punching_hole\img_06_425506600_00054.jpg","punching_hole","multi_class","1_chongkong|2_hanfeng"
"C:\Users\User\Desktop\MyProject1\DB\images\images\punching_hole\img_06_425506800_00054.jpg","punching_hole","multi_class","1_chongkong|2_hanfeng"
"C:\Users\User\Desktop\MyProject1\DB\images\images\punching_hole\img_06_425507000_00054.jpg","punching_hole","multi_class","1_chongkong|2_hanfeng"
"C:\Users\User\Desktop\MyProject1\DB\images\images\punching_hole\img_06_425507200_00054.jpg","punching_hole","multi_class","1_chongkong|2_hanfeng"
"C:\Users\User\Desktop\MyProject1\DB\images\images\punching_hole\img_06_425507400_00053.jpg","punching_hole","multi_class","1_chongkong|2_hanfeng"
"C:\Users\User\Desktop\MyProject1\DB\images\images\punching_hole\img_06_425507600_00053.jpg","punching_hole","multi_class","1_chongkong|2_hanfeng"
"C:\Users\User\Desktop\MyProject1\DB\images\images\punching_hole\img_06_425508100_00054.jpg","punching_hole","multi_class","1_chongkong|2_hanfeng"
"C:\Users\User\Desktop\MyProject1\DB\images\images\punching_hole\img_06_425508300_00054.jpg","punching_hole","multi_class","1_chongkong|2_hanfeng"
"C:\Users\User\Desktop\MyProject1\DB\images\images\punching_hole\img_06_425508700_00053.jpg","punching_hole","multi_class","1_chongkong|2_hanfeng"
"C:\Users\User\Desktop\MyProject1\DB\images\images\punching_hole\img_06_425608200_00007.jpg","punching_hole","multi_class","1_chongkong|2_hanfeng"
"C:\Users\User\Desktop\MyProject1\DB\images\images\punching_hole\img_06_425608200_00814.jpg","punching_hole","multi_class","1_chongkong|2_hanfeng|6_siban"
"C:\Users\User\Desktop\MyProject1\DB\images\images\punching_hole\img_06_425613600_00581.jpg","punching_hole","multi_class","1_chongkong|2_hanfeng|6_siban"
"C:\Users\User\Desktop\MyProject1\DB\images\images\punching_hole\img_06_425613700_00781.jpg","punching_hole","multi_class","1_chongkong|2_hanfeng|6_siban"
"C:\Users\User\Desktop\MyProject1\DB\images\images\punching_hole\img_06_425614700_00001.jpg","punching_hole","multi_class","1_chongkong|2_hanfeng|6_siban"
"C:\Users\User\Desktop\MyProject1\DB\images\images\punching_hole\img_06_425615200_00639.jpg","punching_hole","multi_class","1_chongkong|2_hanfeng"
"C:\Users\User\Desktop\MyProject1\DB\images\images\punching_hole\img_06_425637800_00890.jpg","punching_hole","multi_class","1_chongkong|6_siban"
"C:\Users\User\Desktop\MyProject1\DB\images\images\punching_hole\img_06_425637900_00899.jpg","punching_hole","multi_class","1_chongkong|2_hanfeng|6_siban"
"C:\Users\User\Desktop\MyProject1\DB\images\images\punching_hole\img_06_425638500_00714.jpg","punching_hole","multi_class","1_chongkong|2_hanfeng"
"C:\Users\User\Desktop\MyProject1\DB\images\images\punching_hole\img_06_425639800_00873.jpg","punching_hole","multi_class","1_chongkong|6_siban"
"C:\Users\User\Desktop\MyProject1\DB\images\images\punching_hole\img_06_425640000_00633.jpg","punching_hole","multi_class","1_chongkong|6_siban"
"C:\Users\User\Desktop\MyProject1\DB\images\images\punching_hole\img_06_425640100_00874.jpg","punching_hole","multi_class","1_chongkong|2_hanfeng|6_siban"
"C:\Users\User\Desktop\MyProject1\DB\images\images\punching_hole\img_06_425644300_00598.jpg","punching_hole","multi_class","1_chongkong|2_hanfeng"
"C:\Users\User\Desktop\MyProject1\DB\images\images\punching_hole\img_06_4406424300_00002.jpg","punching_hole","multi_class","1_chongkong|2_hanfeng"
"C:\Users\User\Desktop\MyProject1\DB\images\images\punching_hole\img_06_4406424500_00002.jpg","punching_hole","multi_class","1_chongkong|2_hanfeng|5_youban"
"C:\Users\User\Desktop\MyProject1\DB\images\images\punching_hole\img_06_4406424700_00001.jpg","punching_hole","multi_class","1_chongkong|2_hanfeng|6_siban"
"C:\Users\User\Desktop\MyProject1\DB\images\images\punching_hole\img_06_4406772100_00002.jpg","punching_hole","multi_class","1_chongkong|2_hanfeng"
"C:\Users\User\Desktop\MyProject1\DB\images\images\silk_spot\img_03_436152900_00530.jpg","silk_spot","multi_class","5_youban|6_siban"
"C:\Users\User\Desktop\MyProject1\DB\images\images\silk_spot\img_03_436152900_00543.jpg","silk_spot","multi_class","5_youban|6_siban"
"C:\Users\User\Desktop\MyProject1\DB\images\images\silk_spot\img_03_436152900_00545.jpg","silk_spot","multi_class","5_youban|6_siban"
"C:\Users\User\Desktop\MyProject1\DB\images\images\silk_spot\img_03_436152900_00578.jpg","silk_spot","multi_class","5_youban|6_siban"
"C:\Users\User\Desktop\MyProject1\DB\images\images\water_spot\img_01_425007600_00532.jpg","water_spot","multi_class","4_shuiban|6_siban"
"C:\Users\User\Desktop\MyProject1\DB\images\images\water_spot\img_01_425007600_00599.jpg","water_spot","multi_class","4_shuiban|6_siban"
"C:\Users\User\Desktop\MyProject1\DB\images\images\water_spot\img_01_425007600_00673.jpg","water_spot","multi_class","4_shuiban|6_siban"
"C:\Users\User\Desktop\MyProject1\DB\images\images\water_spot\img_01_425007600_00674.jpg","water_spot","multi_class","4_shuiban|6_siban"
"C:\Users\User\Desktop\MyProject1\DB\images\images\water_spot\img_01_425008000_00037.jpg","water_spot","multi_class","4_shuiban|6_siban"
"C:\Users\User\Desktop\MyProject1\DB\images\images\water_spot\img_01_425008000_00071.jpg","water_spot","multi_class","4_shuiban|6_siban"
"C:\Users\User\Desktop\MyProject1\DB\images\images\water_spot\img_01_425008500_00338.jpg","water_spot","multi_class","4_shuiban|6_siban"
"C:\Users\User\Desktop\MyProject1\DB\images\images\water_spot\img_01_425008500_00585.jpg","water_spot","multi_class","4_shuiban|6_siban"
"C:\Users\User\Desktop\MyProject1\DB\images\images\water_spot\img_01_425241500_00995.jpg","water_spot","multi_class","4_shuiban|6_siban"
"C:\Users\User\Desktop\MyProject1\DB\images\images\water_spot\img_01_425241600_00649.jpg","water_spot","multi_class","4_shuiban|6_siban"
"C:\Users\User\Desktop\MyProject1\DB\images\images\water_spot\img_01_425243600_00329.jpg","water_spot","multi_class","4_shuiban|6_siban"
"C:\Users\User\Desktop\MyProject1\DB\images\images\water_spot\img_01_425243600_00631.jpg","water_spot","multi_class","4_shuiban|6_siban"
"C:\Users\User\Desktop\MyProject1\DB\images\images\water_spot\img_01_425243600_00848.jpg","water_spot","multi_class","4_shuiban|6_siban"
"C:\Users\User\Desktop\MyProject1\DB\images\images\water_spot\img_01_425243600_01071.jpg","water_spot","multi_class","4_shuiban|6_siban"
"C:\Users\User\Desktop\MyProject1\DB\images\images\water_spot\img_03_424992300_00428.jpg","water_spot","multi_class","4_shuiban|6_siban"
"C:\Users\User\Desktop\MyProject1\DB\images\images\water_spot\img_03_424992300_00514.jpg","water_spot","multi_class","4_shuiban|6_siban"
"C:\Users\User\Desktop\MyProject1\DB\images\images\water_spot\img_03_424992300_00520.jpg","water_spot","multi_class","4_shuiban|6_siban"
"C:\Users\User\Desktop\MyProject1\DB\images\images\water_spot\img_03_424992500_00103.jpg","water_spot","multi_class","4_shuiban|6_siban"
"C:\Users\User\Desktop\MyProject1\DB\images\images\water_spot\img_03_424992500_00514.jpg","water_spot","multi_class","4_shuiban|6_siban"
"C:\Users\User\Desktop\MyProject1\DB\images\images\water_spot\img_03_424992500_00525.jpg","water_spot","multi_class","4_shuiban|6_siban"
"C:\Users\User\Desktop\MyProject1\DB\images\images\water_spot\img_03_424992500_00609.jpg","water_spot","multi_class","4_shuiban|6_siban"
"C:\Users\User\Desktop\MyProject1\DB\images\images\water_spot\img_04_425242900_00141.jpg","water_spot","multi_class","4_shuiban|6_siban"
"C:\Users\User\Desktop\MyProject1\DB\images\images\welding_line\img_01_425382400_00001.jpg","welding_line","multi_class","2_hanfeng|3_yueyawan"
"C:\Users\User\Desktop\MyProject1\DB\images\images\welding_line\img_01_425391600_00018.jpg","welding_line","multi_class","2_hanfeng|3_yueyawan"
"C:\Users\User\Desktop\MyProject1\DB\images\images\welding_line\img_01_425391800_00018.jpg","welding_line","multi_class","2_hanfeng|3_yueyawan"
"C:\Users\User\Desktop\MyProject1\DB\images\images\welding_line\img_01_425392100_00017.jpg","welding_line","multi_class","2_hanfeng|3_yueyawan|5_youban"
"C:\Users\User\Desktop\MyProject1\DB\images\images\welding_line\img_01_425502100_00017.jpg","welding_line","multi_class","2_hanfeng|3_yueyawan"
"C:\Users\User\Desktop\MyProject1\DB\images\images\welding_line\img_01_425505100_00018.jpg","welding_line","multi_class","2_hanfeng|3_yueyawan"
"C:\Users\User\Desktop\MyProject1\DB\images\images\welding_line\img_01_425637700_00001.jpg","welding_line","multi_class","2_hanfeng|3_yueyawan"
"C:\Users\User\Desktop\MyProject1\DB\images\images\welding_line\img_01_4402540800_01483.jpg","welding_line","multi_class","2_hanfeng|6_siban"
"C:\Users\User\Desktop\MyProject1\DB\images\images\welding_line\img_01_4402541100_00001.jpg","welding_line","multi_class","2_hanfeng|5_youban"
"C:\Users\User\Desktop\MyProject1\DB\images\images\welding_line\img_01_4402818600_00001.jpg","welding_line","multi_class","2_hanfeng|8_yahen"
"C:\Users\User\Desktop\MyProject1\DB\images\images\welding_line\img_02_3402576500_00001.jpg","welding_line","multi_class","2_hanfeng|4_shuiban"
"C:\Users\User\Desktop\MyProject1\DB\images\images\welding_line\img_02_3402616100_00002.jpg","welding_line","multi_class","1_chongkong|2_hanfeng"
"C:\Users\User\Desktop\MyProject1\DB\images\images\welding_line\img_02_3402616900_00001.jpg","welding_line","multi_class","1_chongkong|2_hanfeng|8_yahen"
"C:\Users\User\Desktop\MyProject1\DB\images\images\welding_line\img_02_3402617200_00001.jpg","welding_line","multi_class","2_hanfeng|5_youban"
"C:\Users\User\Desktop\MyProject1\DB\images\images\welding_line\img_02_3402617400_01103.jpg","welding_line","multi_class","1_chongkong|2_hanfeng|3_yueyawan"
"C:\Users\User\Desktop\MyProject1\DB\images\images\welding_line\img_02_3402617500_00787.jpg","welding_line","multi_class","1_chongkong|2_hanfeng|3_yueyawan"
"C:\Users\User\Desktop\MyProject1\DB\images\images\welding_line\img_02_3402617700_01009.jpg","welding_line","multi_class","1_chongkong|2_hanfeng|3_yueyawan"
"C:\Users\User\Desktop\MyProject1\DB\images\images\welding_line\img_02_3403404500_01254.jpg","welding_line","multi_class","2_hanfeng|3_yueyawan"
"C:\Users\User\Desktop\MyProject1\DB\images\images\welding_line\img_02_3403404600_01001.jpg","welding_line","multi_class","1_chongkong|2_hanfeng|3_yueyawan"
"C:\Users\User\Desktop\MyProject1\DB\images\images\welding_line\img_02_3403405400_00930.jpg","welding_line","multi_class","1_chongkong|2_hanfeng|3_yueyawan"
"C:\Users\User\Desktop\MyProject1\DB\images\images\welding_line\img_02_3437009400_00001.jpg","welding_line","multi_class","1_chongkong|2_hanfeng"
"C:\Users\User\Desktop\MyProject1\DB\images\images\welding_line\img_02_425389800_00017.jpg","welding_line","multi_class","1_chongkong|2_hanfeng|3_yueyawan"
"C:\Users\User\Desktop\MyProject1\DB\images\images\welding_line\img_02_425390000_00017.jpg","welding_line","multi_class","1_chongkong|2_hanfeng|3_yueyawan"
